Date,Open,High,Low,Close,Volume
28.05.2020,1720.062,1738.082,1713.165,1730.622,67081939.7
29.05.2020,1730.622,1730.622,1730.622,1730.622,0
30.05.2020,1730.622,1730.622,1730.622,1730.622,0
31.05.2020,1738.532,1744.982,1727.772,1740.172,67918510.08
01.06.2020,1739.582,1745.415,1721.792,1728.342,63670874.18
02.06.2020,1727.752,1732.762,1689.812,1699.505,80221547.31
03.06.2020,1706.442,1722.112,1697.622,1714.652,86363975.47
04.06.2020,1715.562,1717.162,1670.955,1686.405,83654140.11
05.06.2020,1686.405,1686.405,1686.405,1686.405,0
06.06.2020,1686.405,1686.405,1686.405,1686.405,0
07.06.2020,1686.132,1700.922,1678.145,1699.092,68540279.39
08.06.2020,1700.142,1721.075,1692.565,1715.302,75688869.18
09.06.2020,1714.582,1740.052,1708.392,1739.232,69232175.71
10.06.2020,1738.602,1744.975,1721.962,1727.435,76256447.49
11.06.2020,1728.842,1743.195,1722.735,1731.452,69852429.57
12.06.2020,1731.452,1731.452,1731.452,1731.452,0
13.06.2020,1731.452,1731.452,1731.452,1731.452,0
14.06.2020,1733.842,1736.762,1704.312,1725.692,81249770.28
15.06.2020,1726.442,1733.082,1716.862,1727.092,78143426.3
16.06.2020,1728.902,1730.422,1713.162,1727.582,61875612.44
17.06.2020,1732,1738.132,1717.912,1723.512,60036789.72
18.06.2020,1729,1745.612,1722.002,1744.972,63609248.34
19.06.2020,1744.972,1744.972,1744.972,1744.972,0
20.06.2020,1744.972,1744.972,1744.972,1744.972,0
21.06.2020,1752.592,1763.355,1743.122,1755.122,98820340.87
22.06.2020,1755.762,1771.445,1747.672,1769.122,78547315.66
23.06.2020,1769.342,1779.635,1760.942,1761.732,79430060.15
24.06.2020,1762.562,1769.212,1755.102,1764.132,68858714.22
25.06.2020,1764.562,1772.16,1747.562,1772.042,62524334.67
26.06.2020,1772.042,1772.042,1772.042,1772.042,0
27.06.2020,1772.042,1772.042,1772.042,1772.042,0
28.06.2020,1776.012,1776.822,1766.032,1773.195,58344285.43
29.06.2020,1773.742,1786.282,1764.902,1781.345,73042874.1
30.06.2020,1782.462,1789.535,1759.542,1770.612,56737897.16
01.07.2020,1771.142,1779.975,1758.042,1776.002,59031811.18
02.07.2020,1776.632,1777.652,1773.032,1775.312,23485122.83
03.07.2020,1775.312,1775.312,1775.312,1775.312,0
04.07.2020,1775.312,1775.312,1775.312,1775.312,0
05.07.2020,1777.132,1787.432,1770.412,1785.262,51029338.48
06.07.2020,1784.602,1797.602,1774.082,1795.342,63593204.8
07.07.2020,1796.422,1818.405,1791.852,1809.552,54089208.84
08.07.2020,1809.552,1816.212,1795.802,1804.122,61604944.56
09.07.2020,1803.662,1810.872,1794.402,1799.352,49697994.77
10.07.2020,1799.352,1799.352,1799.352,1799.352,0
11.07.2020,1799.352,1799.352,1799.352,1799.352,0
12.07.2020,1799.852,1813.762,1798.512,1803.412,56824149.49
13.07.2020,1803.972,1811.232,1790.892,1809.765,64661325.19
14.07.2020,1809.032,1815.152,1802.805,1810.692,57676310.36
15.07.2020,1810.522,1813.665,1795.192,1797.782,45441980.18
16.07.2020,1798.082,1812.212,1796.195,1810.792,44043695.03
17.07.2020,1810.792,1810.792,1810.792,1810.792,0
18.07.2020,1810.792,1810.792,1810.792,1810.792,0
19.07.2020,1810.342,1820.735,1806.095,1817.925,60133455.34
20.07.2020,1819.242,1843.712,1816.102,1842.115,67477081.3
21.07.2020,1841.802,1872.502,1841.502,1872.102,92732593.77
22.07.2020,1873.212,1898.552,1863.932,1888.032,97654074.31
23.07.2020,1888.012,1906.892,1881.852,1902.212,75458280.62
24.07.2020,1902.212,1902.212,1902.212,1902.212,0
25.07.2020,1902.212,1902.212,1902.212,1902.212,0
26.07.2020,1903.742,1945.825,1900.632,1942.792,107162525.9
27.07.2020,1943.312,1981.612,1907.512,1959.722,123523428.6
28.07.2020,1958.782,1981.112,1941.895,1971.322,84575388.13
29.07.2020,1971.622,1972.422,1939.702,1957.292,93926333.31
30.07.2020,1958.162,1986.002,1955.672,1977.152,95502233.74
31.07.2020,1977.152,1977.152,1977.152,1977.152,0
01.08.2020,1977.152,1977.152,1977.152,1977.152,0
02.08.2020,1980.562,1992.102,1960.882,1977.562,82671944.38
03.08.2020,1978.362,2020.292,1967.262,2020.132,76946547.98
04.08.2020,2019.872,2056.102,2009.842,2038.832,94799955.96
05.08.2020,2039.412,2070.035,2034.965,2064.162,85113585
06.08.2020,2065.272,2075.925,2015.815,2035.752,105314922.2
07.08.2020,2035.752,2035.752,2035.752,2035.752,0
08.08.2020,2035.752,2035.752,2035.752,2035.752,0
09.08.2020,2034.612,2050.032,2019.402,2028.072,79719639.66
10.08.2020,2029.562,2030.332,1901.912,1912.682,122420607.9
11.08.2020,1912.382,1949.765,1863.502,1917.042,125290251.9
12.08.2020,1918.062,1966.352,1913.312,1954.262,104872020.8
13.08.2020,1955.162,1962.545,1932.542,1945.262,86027331.95
14.08.2020,1945.262,1945.262,1945.262,1945.262,0
15.08.2020,1945.262,1945.262,1945.262,1945.262,0
16.08.2020,1951.672,1990.972,1930.085,1985.732,90781925.62
17.08.2020,1985.682,2015.895,1976.365,2003.002,95254429.7
18.08.2020,2003.392,2007.022,1925.122,1929.572,100906493.2
19.08.2020,1929.862,1955.695,1924.952,1947.632,109510273.6
20.08.2020,1948.292,1956.315,1911.922,1941.212,98644090.24
21.08.2020,1941.212,1941.212,1941.212,1941.212,0
22.08.2020,1941.212,1941.212,1941.212,1941.212,0
23.08.2020,1941.942,1962.232,1924.115,1929.442,80275034.9
24.08.2020,1929.362,1937.972,1914.572,1928.692,81426025.27
25.08.2020,1931.272,1955.142,1903.045,1954.905,86044761.48
26.08.2020,1956.712,1977.345,1910.242,1929.972,95090509.41
27.08.2020,1931.152,1974.145,1923.485,1965.532,94615190.15
28.08.2020,1965.532,1965.532,1965.532,1965.532,0
29.08.2020,1965.532,1965.532,1965.532,1965.532,0
30.08.2020,1966.122,1977.052,1954.645,1968.162,79996190.37
31.08.2020,1968.462,1992.682,1963.312,1970.762,85489730.06
01.09.2020,1970.742,1973.645,1932.902,1943.352,83137434.9
02.09.2020,1943.512,1951.422,1922.287,1931.412,91990375.46
03.09.2020,1933.402,1949.942,1916.722,1934.752,82577420.29
04.09.2020,1934.752,1934.752,1934.752,1934.752,0
05.09.2020,1934.752,1934.752,1934.752,1934.752,0
06.09.2020,1932.412,1941.775,1924.782,1928.912,33296495.23
07.09.2020,1930.502,1941.142,1906.935,1932.192,67041815.16
08.09.2020,1933.162,1951.152,1920.412,1947.032,52406110.26
09.09.2020,1946.832,1966.825,1941.552,1946.602,62554244.58
10.09.2020,1946.182,1954.975,1937.542,1941.432,64375750.24
11.09.2020,1941.432,1941.432,1941.432,1941.432,0
12.09.2020,1941.432,1941.432,1941.432,1941.432,0
13.09.2020,1941.782,1962.815,1937.575,1957.122,49988425.02
14.09.2020,1957.862,1972.542,1948.605,1954.402,55712917.78
15.09.2020,1954.152,1973.762,1950.222,1959.512,58584145.25
16.09.2020,1960.292,1961.112,1933.132,1944.322,67954969.7
17.09.2020,1943.982,1960.282,1943.982,1951.142,56076830
18.09.2020,1951.142,1951.142,1951.142,1951.142,0
19.09.2020,1951.142,1951.142,1951.142,1951.142,0
20.09.2020,1951.132,1955.835,1882.922,1912.672,82174940.82
21.09.2020,1913.542,1920.272,1894.872,1900.462,75686575.11
22.09.2020,1901.022,1905.672,1856.102,1863.732,89200310.47
23.09.2020,1864.462,1877.225,1848.917,1868.292,94863686.8
24.09.2020,1869.412,1875.392,1852.562,1862.072,74349604.37
25.09.2020,1862.072,1862.072,1862.072,1862.072,0
26.09.2020,1862.072,1862.072,1862.072,1862.072,0
27.09.2020,1861.352,1883.322,1848.872,1881.732,64951330.42
28.09.2020,1881.952,1899.335,1875.772,1898.462,66163685.62
29.09.2020,1899.172,1902.575,1881.542,1886.192,70389014.9
30.09.2020,1886.512,1912.29,1885.012,1906.472,65680944.8
01.10.2020,1906.102,1917.392,1890.052,1900.262,62412320.29
02.10.2020,1900.262,1900.262,1900.262,1900.262,0
03.10.2020,1900.262,1900.262,1900.262,1900.262,0
04.10.2020,1905.362,1919.022,1887.242,1913.642,52970434.49
05.10.2020,1913.762,1921.405,1875.242,1878.622,56181525.71
06.10.2020,1879.512,1898.122,1873.222,1887.532,57053074.99
07.10.2020,1887.822,1900.882,1882.192,1894.152,47985235.36
08.10.2020,1894.712,1930.922,1894.012,1930.772,57803465.01
09.10.2020,1930.772,1930.772,1930.772,1930.772,0
10.10.2020,1930.772,1930.772,1930.772,1930.772,0
11.10.2020,1929.162,1933.562,1918.525,1923.022,58317090.72
12.10.2020,1923.082,1925.782,1886.732,1891.682,63375579.77
13.10.2020,1893.962,1913.172,1882.692,1902.182,58104380.25
14.10.2020,1902.702,1909.282,1889.862,1908.942,65070033.43
15.10.2020,1909.402,1914.215,1898.082,1899.902,46008819.76
16.10.2020,1899.902,1899.902,1899.902,1899.902,0
17.10.2020,1899.902,1899.902,1899.902,1899.902,0
18.10.2020,1900.132,1918.832,1897.345,1904.562,51059325.55
19.10.2020,1904.622,1914.375,1894.935,1907.002,48254586.01
20.10.2020,1909.232,1931.675,1908.792,1924.732,52782672.23
21.10.2020,1925.182,1926.122,1894.55,1904.382,49943624.76
22.10.2020,1904.692,1914.472,1894.652,1902.712,46958737.79
23.10.2020,1902.712,1902.712,1902.712,1902.712,0
24.10.2020,1902.712,1902.712,1902.712,1902.712,0
25.10.2020,1903.802,1908.862,1891.672,1902.532,55042089.76
26.10.2020,1902.712,1911.702,1898.115,1908.422,47950130.31
27.10.2020,1908.962,1911.172,1869.752,1877.462,63038499.95
28.10.2020,1877.452,1885.235,1860.132,1868.262,65075174.63
29.10.2020,1868.022,1890.025,1864.652,1879.512,68435945.45
30.10.2020,1879.512,1879.512,1879.512,1879.512,0
31.10.2020,1879.512,1879.512,1879.512,1879.512,0
01.11.2020,1877.338,1896.285,1873.725,1895.602,66594349.74
02.11.2020,1895.742,1910.762,1887.342,1909.532,50316484.99
03.11.2020,1909.932,1916.722,1882.432,1903.302,73693804.5
04.11.2020,1903.762,1952.992,1902.752,1950.122,77547874.45
05.11.2020,1949.282,1960.645,1935.742,1952.002,69226790.19
06.11.2020,1952.002,1952.002,1952.002,1952.002,0
07.11.2020,1952.002,1952.002,1952.002,1952.002,0
08.11.2020,1955.292,1965.822,1850.782,1863.822,91513644.34
09.11.2020,1865.272,1890.652,1860.802,1877.762,77712575.91
10.11.2020,1877.722,1884.772,1856.635,1865.952,56070565.46
11.11.2020,1869.352,1884.072,1862.962,1877.542,61036430.12
12.11.2020,1877.512,1897.122,1874.182,1890.592,50390299.92
13.11.2020,1890.592,1890.592,1890.592,1890.592,0
14.11.2020,1890.592,1890.592,1890.592,1890.592,0
15.11.2020,1893.362,1899.312,1864.939,1889.095,58774434.86
16.11.2020,1890.313,1893.735,1877.162,1880.612,49983445.05
17.11.2020,1882.62,1885.145,1864.148,1872.742,51967610.24
18.11.2020,1873.592,1874.442,1852.891,1866.472,55640040.28
19.11.2020,1867.112,1880.032,1861.195,1871.502,48826900.78
20.11.2020,1871.502,1871.502,1871.502,1871.502,0
21.11.2020,1871.502,1871.502,1871.502,1871.502,0
22.11.2020,1871.757,1876.355,1831.207,1838.272,55708768.87
23.11.2020,1838.848,1839.352,1800.455,1808.022,67879414.92
24.11.2020,1808.332,1817.965,1801.902,1808.402,49292656.9
25.11.2020,1808.382,1818.572,1806.132,1810.842,30556855.02
26.11.2020,1810.696,1814.085,1774.632,1787.851,46176275.88
27.11.2020,1787.851,1787.851,1787.851,1787.851,0
28.11.2020,1787.851,1787.851,1787.851,1787.851,0
29.11.2020,1787.655,1790.302,1764.802,1777.342,61353875.7
30.11.2020,1777.909,1817.515,1776.042,1815.572,53902238.07
01.12.2020,1815.652,1832.802,1807.832,1831.282,51166675.15
02.12.2020,1831.362,1844.185,1823.932,1841.462,52229384.87
03.12.2020,1842.066,1848.412,1829.482,1839.402,44280664.5
04.12.2020,1839.402,1839.402,1839.402,1839.402,0
05.12.2020,1839.402,1839.402,1839.402,1839.402,0
06.12.2020,1839.032,1868.822,1822.586,1863.052,48312416.49
07.12.2020,1862.676,1875.572,1860.552,1870.882,41570638.87
08.12.2020,1871.262,1871.592,1825.762,1839.982,54989092.74
09.12.2020,1840.042,1850.275,1828.972,1837.132,50125879.79
10.12.2020,1837.072,1847.946,1824.392,1840.342,43441277.71
11.12.2020,1840.342,1840.342,1840.342,1840.342,0
12.12.2020,1840.342,1840.342,1840.342,1840.342,0
13.12.2020,1841.092,1841.822,1819.39,1827.522,43511318.95
14.12.2020,1828.222,1855.681,1825.745,1853.672,43904087.6
15.12.2020,1854.226,1865.925,1845.097,1864.852,73548099.71
16.12.2020,1864.832,1896.502,1862.295,1885.675,54237750.11
17.12.2020,1886.392,1889.952,1877.635,1882.272,42894195.14
18.12.2020,1882.272,1882.272,1882.272,1882.272,0
19.12.2020,1882.272,1882.272,1882.272,1882.272,0
20.12.2020,1884.995,1907.052,1855.575,1877.402,72486254.75
21.12.2020,1878.645,1884.452,1859.102,1860.532,53859914.57
22.12.2020,1861.032,1878.782,1857.395,1873.402,55610480.25
23.12.2020,1873.982,1884.062,1869.765,1880.045,31876700.22
24.12.2020,1880.045,1880.045,1880.045,1880.045,0
25.12.2020,1880.045,1880.045,1880.045,1880.045,0
26.12.2020,1880.045,1880.045,1880.045,1880.045,0
27.12.2020,1883.202,1900.445,1869.612,1874.122,42502999.9
28.12.2020,1874.482,1886.675,1872.002,1878.762,42321444.9
29.12.2020,1878.96,1895.002,1876.422,1894.642,34091440.14
30.12.2020,1895.882,1901.102,1885.752,1899.065,38295034.17
31.12.2020,1899.065,1899.065,1899.065,1899.065,0
01.01.2021,1899.065,1899.065,1899.065,1899.065,0
02.01.2021,1899.065,1899.065,1899.065,1899.065,0
03.01.2021,1905.366,1944.752,1904.212,1943.232,61642673.05
04.01.2021,1943.082,1953.171,1934.622,1950.412,52443488.93
05.01.2021,1951.432,1959.632,1901.192,1919.222,70884000.66
06.01.2021,1920.104,1927.942,1907.122,1914.552,57357305.32
07.01.2021,1915.472,1917.795,1828.572,1850.072,71275770.52
08.01.2021,1850.072,1850.072,1850.072,1850.072,0
09.01.2021,1850.072,1850.072,1850.072,1850.072,0
10.01.2021,1849.838,1857.232,1817.422,1843.782,71528021.4
11.01.2021,1845.472,1864.078,1837.052,1855.032,58085300.39
12.01.2021,1855.802,1863.275,1842.248,1845.482,48049494.09
13.01.2021,1846.468,1857.782,1829.822,1846.712,55239435.67
14.01.2021,1847.002,1857.165,1823.602,1829.112,50677011.49
15.01.2021,1829.112,1829.112,1829.112,1829.112,0
16.01.2021,1829.112,1829.112,1829.112,1829.112,0
17.01.2021,1829.022,1841.072,1803.966,1837.907,46824520.71
18.01.2021,1838.592,1845.755,1833.408,1841.265,49884704.83
19.01.2021,1840.688,1872.705,1832.738,1872.325,74150037.41
20.01.2021,1871.948,1875.309,1858.559,1871.075,65579894.96
21.01.2021,1870.833,1871.139,1837.629,1856.502,75749627.47
22.01.2021,1856.502,1856.502,1856.502,1856.502,0
23.01.2021,1856.502,1856.502,1856.502,1856.502,0
24.01.2021,1855.993,1868.105,1847.398,1856.325,74472160.76
25.01.2021,1856.593,1862.015,1848.725,1851.762,57160359.98
26.01.2021,1851.732,1853.428,1831.631,1844.552,72521394.64
27.01.2021,1845.428,1864.375,1834.299,1843.445,87587800.15
28.01.2021,1842.902,1875.928,1839.865,1848.202,100943960.7
29.01.2021,1848.202,1848.202,1848.202,1848.202,0
30.01.2021,1848.202,1848.202,1848.202,1848.202,0
31.01.2021,1864.023,1872.185,1849.505,1861.252,117959823.7
01.02.2021,1861.602,1864.386,1829.768,1838.585,93369970.86
02.02.2021,1838.773,1845.102,1829.943,1834.572,73096817.14
03.02.2021,1834.752,1835.045,1785.218,1794.975,84797384.5
04.02.2021,1795.031,1815.355,1792.465,1815.052,68949839.83
05.02.2021,1815.052,1815.052,1815.052,1815.052,0
06.02.2021,1815.052,1815.052,1815.052,1815.052,0
07.02.2021,1818.072,1839.425,1808.102,1831.145,64808954.48
08.02.2021,1831.437,1848.805,1829.235,1839.005,68449010.31
09.02.2021,1838.472,1855.715,1834.375,1843.575,72979302.17
10.02.2021,1843.842,1847.795,1821.365,1825.995,54511098.62
11.02.2021,1825.721,1831.098,1810.788,1825.152,53302538.19
12.02.2021,1825.152,1825.152,1825.152,1825.152,0
13.02.2021,1825.152,1825.152,1825.152,1825.152,0
14.02.2021,1826.242,1827.322,1816.295,1818.768,34871980.01
15.02.2021,1819.855,1826.818,1789.766,1795.385,69927059.83
16.02.2021,1795.722,1795.722,1769.694,1776.482,68116131.13
17.02.2021,1777.412,1789.962,1768.684,1776.202,64782070.1
18.02.2021,1776.775,1791.954,1760.974,1784.882,76472538.08
19.02.2021,1784.882,1784.882,1784.882,1784.882,0
20.02.2021,1784.882,1784.882,1784.882,1784.882,0
21.02.2021,1783.182,1812.925,1780.994,1810.102,75787241.7
22.02.2021,1810.954,1816.305,1795.97,1806.242,70779406.85
23.02.2021,1806.412,1814.141,1783.8,1805.175,82469594.6
24.02.2021,1806.103,1806.242,1765.805,1770.792,104976983.2
25.02.2021,1770.832,1776.115,1717.445,1734.712,107445213.4
26.02.2021,1734.712,1734.712,1734.712,1734.712,0
27.02.2021,1734.712,1734.712,1734.712,1734.712,0
28.02.2021,1733.625,1760.125,1719.905,1725.802,85870489
01.03.2021,1725.795,1739.364,1707.524,1739.055,88947896.6
02.03.2021,1738.357,1740.944,1702.197,1711.535,80498689.23
03.03.2021,1710.878,1723.497,1690.783,1697.962,100817142.4
04.03.2021,1698.132,1707.886,1687.569,1700.582,83413434.74
05.03.2021,1700.582,1700.582,1700.582,1700.582,0
06.03.2021,1700.582,1700.582,1700.582,1700.582,0
07.03.2021,1703.646,1714.522,1677.031,1684.042,78995181.92
08.03.2021,1683.829,1720.905,1680.476,1716.285,85520619.69
09.03.2021,1716.852,1727.085,1708.422,1727.035,73289875.15
10.03.2021,1727.266,1740.095,1719.522,1723.022,73432139.28
11.03.2021,1722.392,1729.934,1699.466,1728.212,80567607.58
12.03.2021,1728.212,1728.212,1728.212,1728.212,0
13.03.2021,1728.212,1728.212,1728.212,1728.212,0
14.03.2021,1727.662,1734.826,1721.835,1731.962,70415004.67
15.03.2021,1732.256,1741.365,1726.472,1731.822,59240694.76
16.03.2021,1732.262,1751.952,1724.232,1745.682,75852564.75
17.03.2021,1745.466,1755.725,1719.486,1736.792,80034534.87
18.03.2021,1736.336,1746.995,1728.765,1745.802,83755530.24
19.03.2021,1745.802,1745.802,1745.802,1745.802,0
20.03.2021,1745.802,1745.802,1745.802,1745.802,0
21.03.2021,1746.581,1747.384,1727.582,1739.332,74770515.08
22.03.2021,1739.364,1742.762,1724.922,1727.282,75080390.04
23.03.2021,1727.972,1738.675,1724.022,1734.762,66763305.54
24.03.2021,1734.724,1745.682,1722.036,1727.382,76513989.99
25.03.2021,1727.682,1736.962,1721.852,1734.062,66065795.12
26.03.2021,1734.062,1734.062,1734.062,1734.062,0
27.03.2021,1734.062,1734.062,1734.062,1734.062,0
28.03.2021,1732.172,1733.502,1705.932,1712.652,62113835.1
29.03.2021,1713.462,1714.635,1678.982,1685.342,77649959.86
30.03.2021,1686.25,1715.502,1678.145,1708.082,73335719.35
31.03.2021,1708.002,1730.952,1706.012,1729.742,67273534.54
01.04.2021,1729.742,1729.742,1729.742,1729.742,0
02.04.2021,1729.742,1729.742,1729.742,1729.742,0
03.04.2021,1729.742,1729.742,1729.742,1729.742,0
04.04.2021,1729.171,1733.792,1721.525,1728.635,46206308.66
05.04.2021,1729.102,1745.592,1727.502,1743.492,60927014.83
06.04.2021,1743.471,1744.575,1730.892,1738.102,55795935.03
07.04.2021,1738.412,1758.912,1733.412,1756.122,56864731.13
08.04.2021,1756.085,1757.592,1731.422,1744.322,61489156.25
09.04.2021,1744.322,1744.322,1744.322,1744.322,0
10.04.2021,1744.322,1744.322,1744.322,1744.322,0
11.04.2021,1745.056,1745.245,1727.691,1733.142,60606600.46
12.04.2021,1732.902,1749.125,1723.972,1745.695,68804948.81
13.04.2021,1745.354,1749.602,1732.802,1736.842,63550305.19
14.04.2021,1736.902,1769.822,1734.572,1764.175,71496940.37
15.04.2021,1764.432,1784.032,1759.945,1777.052,69038175.02
16.04.2021,1777.052,1777.052,1777.052,1777.052,0
17.04.2021,1777.052,1777.052,1777.052,1777.052,0
18.04.2021,1778.575,1790.322,1767.002,1771.822,76290876.92
19.04.2021,1771.323,1780.662,1763.862,1779.102,72323644.58
20.04.2021,1779.693,1797.872,1776.492,1793.975,69237710.3
21.04.2021,1794.707,1798.082,1777.632,1784.422,78175409.23
22.04.2021,1784.772,1796.152,1770.176,1777.862,69422725.02
23.04.2021,1777.862,1777.862,1777.862,1777.862,0
24.04.2021,1777.862,1777.862,1777.862,1777.862,0
25.04.2021,1776.818,1783.692,1769.002,1781.795,69894385.22
26.04.2021,1781.782,1785.822,1773.942,1777.192,65003594.22
27.04.2021,1776.732,1782.792,1762.952,1782.212,75038544.71
28.04.2021,1782.162,1790.195,1756.352,1772.852,79428050.16
29.04.2021,1772.753,1773.885,1764.462,1769.492,77288884.64
30.04.2021,1769.492,1769.492,1769.492,1769.492,0
01.05.2021,1769.492,1769.492,1769.492,1769.492,0
02.05.2021,1769.252,1798.132,1766.342,1793.415,68282364.67
03.05.2021,1793.712,1799.295,1771.052,1779.492,80919164.78
04.05.2021,1779.582,1788.245,1770.552,1787.372,71430750.37
05.05.2021,1786.962,1818.273,1782.252,1815.742,81217505.4
06.05.2021,1815.453,1843.642,1813.084,1831.912,94774021.89
07.05.2021,1831.912,1831.912,1831.912,1831.912,0
08.05.2021,1831.912,1831.912,1831.912,1831.912,0
09.05.2021,1835.475,1845.632,1830.202,1836.415,99231400.25
10.05.2021,1836.684,1842.055,1818.202,1837.932,94498100.58
11.05.2021,1837.632,1843.925,1813.582,1815.845,102639385.9
12.05.2021,1818.462,1829.032,1808.972,1827.132,115850330.7
13.05.2021,1827.104,1846.302,1820.022,1843.762,89684582.23
14.05.2021,1843.762,1843.762,1843.762,1843.762,0
15.05.2021,1843.762,1843.762,1843.762,1843.762,0
16.05.2021,1845.662,1868.682,1841.222,1867.312,82534659.06
17.05.2021,1866.944,1875.245,1863.495,1869.722,58574149.97
18.05.2021,1871.112,1890.365,1852.442,1870.035,65110847
19.05.2021,1870.602,1884.155,1864.152,1877.582,53967077.85
20.05.2021,1878.052,1889.565,1870.365,1881.602,49700134.81
21.05.2021,1881.602,1881.602,1881.602,1881.602,0
22.05.2021,1881.602,1881.602,1881.602,1881.602,0
23.05.2021,1883.122,1887.235,1875.432,1881.402,54966600.06
24.05.2021,1881.496,1900.502,1872.915,1899.312,74367160.02
25.05.2021,1900.042,1912.955,1890.925,1897.082,77864794.25
26.05.2021,1897.002,1903.945,1888.472,1896.982,72133849.71
27.05.2021,1897.562,1906.292,1882.532,1904.452,59026716.98
28.05.2021,1904.452,1904.452,1904.452,1904.452,0
29.05.2021,1904.452,1904.452,1904.452,1904.452,0
30.05.2021,1905.262,1910.882,1902.335,1906.982,32296941.91
31.05.2021,1907.992,1916.762,1892.632,1900.732,57854480.5
01.06.2021,1901.372,1909.275,1894.635,1908.715,52807876.47
02.06.2021,1908.052,1909.835,1865.492,1870.925,69177768.02
03.06.2021,1871.002,1896.452,1856.146,1892.242,65309117.17
04.06.2021,1892.242,1892.242,1892.242,1892.242,0
05.06.2021,1892.242,1892.242,1892.242,1892.242,0
06.06.2021,1892.078,1900.325,1881.722,1899.602,55981012.52
07.06.2021,1899.777,1903.962,1883.952,1893.195,58726815.64
08.06.2021,1892.452,1899.162,1887.572,1888.952,56015240.64
09.06.2021,1889.592,1900.182,1869.982,1898.712,67740780.56
10.06.2021,1898.962,1903.197,1874.666,1878.142,60387285.11
11.06.2021,1878.142,1878.142,1878.142,1878.142,0
12.06.2021,1878.142,1878.142,1878.142,1878.142,0
13.06.2021,1878.282,1878.692,1844.862,1866.732,60367207.65
14.06.2021,1866.972,1869.402,1851.782,1859.392,55932749.99
15.06.2021,1860.092,1864.132,1803.575,1812.392,61968711.97
16.06.2021,1812.176,1825.582,1767.392,1774.012,102634827.3
17.06.2021,1774.073,1797.502,1761.185,1764.782,83818051.28
18.06.2021,1764.782,1764.782,1764.782,1764.782,0
19.06.2021,1764.782,1764.782,1764.782,1764.782,0
20.06.2021,1764.722,1786.732,1764.542,1783.582,86484025.06
21.06.2021,1783.982,1790.412,1772.662,1779.272,57555904.69
22.06.2021,1779.482,1795.182,1773.502,1779.532,45757004.86
23.06.2021,1779.992,1788.233,1773.012,1775.732,33580790.04
24.06.2021,1776.432,1790.642,1773.912,1782.122,31913688.06
25.06.2021,1782.122,1782.122,1782.122,1782.122,0
26.06.2021,1782.122,1782.122,1782.122,1782.122,0
27.06.2021,1785.112,1786.002,1770.902,1778.852,37953660.07
28.06.2021,1779.372,1779.372,1751.017,1761.772,38298649.88
29.06.2021,1761.802,1774.722,1753.532,1770.502,33913134.99
30.06.2021,1771.162,1783.052,1765.942,1777.202,36124969.87
01.07.2021,1777.532,1795.302,1774.545,1788.092,33873355.33
02.07.2021,1788.092,1788.092,1788.092,1788.092,0
03.07.2021,1788.092,1788.092,1788.092,1788.092,0
04.07.2021,1788.593,1795.372,1784.752,1792.324,18082530.02
05.07.2021,1792.352,1815.195,1790.352,1797.512,34827050.24
06.07.2021,1797.774,1810.072,1794.172,1804.052,32603234.95
07.07.2021,1803.902,1818.682,1794.582,1803.312,39873545.83
08.07.2021,1803.942,1812.643,1796.872,1808.852,30825355.08
09.07.2021,1808.852,1808.852,1808.852,1808.852,0
10.07.2021,1808.852,1808.852,1808.852,1808.852,0
11.07.2021,1808.422,1811.052,1791.812,1806.722,33710389.82
12.07.2021,1806.572,1817.422,1798.952,1808.182,32671804.7
13.07.2021,1809.083,1830.052,1804.832,1827.552,36739914.18
14.07.2021,1827.712,1834.395,1820.552,1829.972,32716720.02
15.07.2021,1830.434,1832.264,1809.225,1812.932,33776624.95
16.07.2021,1812.932,1812.932,1812.932,1812.932,0
17.07.2021,1812.932,1812.932,1812.932,1812.932,0
18.07.2021,1812.862,1817.582,1795.292,1813.102,47619925.2
19.07.2021,1813.562,1825.245,1805.392,1810.942,38479476.18
20.07.2021,1811.102,1814.052,1794.902,1804.122,34302420.12
21.07.2021,1804.652,1808.282,1793.043,1807.272,35500916.24
22.07.2021,1807.652,1810.562,1789.952,1802.752,29078524.99
23.07.2021,1802.752,1802.752,1802.752,1802.752,0
24.07.2021,1802.752,1802.752,1802.752,1802.752,0
25.07.2021,1803.408,1811.762,1796.602,1797.982,37170654.65
26.07.2021,1798.192,1805.432,1793.882,1799.512,32901559.92
27.07.2021,1799.603,1810.135,1792.901,1808.012,33529860.29
28.07.2021,1808.242,1832.872,1807.142,1828.722,32191618.8
29.07.2021,1829.262,1831.632,1810.492,1814.622,30673564.93
30.07.2021,1814.622,1814.622,1814.622,1814.622,0
31.07.2021,1814.622,1814.622,1814.622,1814.622,0
01.08.2021,1815.334,1819.782,1806.042,1813.952,33325104.98
02.08.2021,1814.442,1815.272,1807.354,1810.982,25187255.92
03.08.2021,1811.654,1831.962,1806.682,1812.122,32186920.08
04.08.2021,1812.762,1815.122,1798.002,1804.832,28639019.97
05.08.2021,1805.442,1805.442,1758.902,1763.822,40433076.84
06.08.2021,1763.822,1763.822,1763.822,1763.822,0
07.08.2021,1763.822,1763.822,1763.822,1763.822,0
08.08.2021,1763.873,1765.052,1675.712,1730.312,48206386.15
09.08.2021,1730.492,1738.512,1717.962,1729.162,34066315.38
